,Id_Estacion,Fecha,Precipitacion,Temp_Max,Temp_Min,Evaporacion,min_pres,max_pres,mean_pres,std_pres,min_rad,max_rad,mean_rad,std_rad,min_hum,max_hum,mean_hum,std_hum
2354343,11020.0,2003-01-01,0.0,27.5,5.0,4.12,,,,,0.0,782.0,213.166666666667,293.195240881162,15.97,81.7,48.5775,23.3626199487464
2354344,11020.0,2003-01-02,0.0,26.0,5.0,5.73,,,,,0.0,745.0,173.708333333333,254.743772235463,19.33,78.4,51.2691666666667,14.7208198958413
2354345,11020.0,2003-01-03,0.0,22.0,3.5,3.91,,,,,0.0,766.0,180.875,261.111389274186,32.52,88.5,61.51375,16.6480425308411
2354346,11020.0,2003-01-04,0.0,25.0,4.0,4.19,,,,,0.0,750.0,203.333333333333,281.102436329081,20.44,94.5,56.84625,25.5600654575776
2354347,11020.0,2003-01-05,0.0,27.0,5.5,3.36,,,,,0.0,756.0,196.5,276.51448582229,18.19,76.8,41.8479166666667,18.5258723855296
2354348,11020.0,2003-01-06,0.0,23.0,9.0,3.6,,,,,0.0,589.0,138.416666666667,202.46028417116,21.08,76.1,48.6441666666667,17.9780387566673
2354349,11020.0,2003-01-07,0.0,18.0,9.5,2.1,,,,,0.0,449.0,87.5833333333333,131.911339350624,76.1,99.3,86.6416666666667,5.91151541423632
2354350,11020.0,2003-01-08,0.0,25.5,6.0,3.68,,,,,0.0,746.0,196.541666666667,285.639629933253,47.71,100.0,83.0433333333333,17.3782304264164
2354351,11020.0,2003-01-09,0.0,25.0,7.0,1.82,,,,,0.0,651.0,175.916666666667,237.682820557999,29.68,100.0,76.2754166666667,27.0326660653634
2354352,11020.0,2003-01-10,0.0,26.0,9.0,2.16,,,,,0.0,748.0,196.125,282.105023998541,30.27,78.8,58.535,13.8937076780634
2354353,11020.0,2003-01-11,5.5,22.0,9.5,1.63,,,,,0.0,386.0,94.1666666666667,132.271350431329,55.55,100.0,86.73,14.3670767956524
2354354,11020.0,2003-01-12,1.1,15.5,9.5,1.1,,,,,0.0,212.0,43.375,63.2907799453203,54.04,100.0,84.895,13.2076779382956
2354355,11020.0,2003-01-13,0.0,25.0,10.5,3.49,,,,,0.0,640.0,160.0,235.206846986998,71.9,100.0,87.1333333333333,10.8862364905203
2354356,11020.0,2003-01-14,0.0,26.0,4.0,4.19,,,,,0.0,802.0,197.708333333333,299.291261245582,27.74,100.0,81.1870833333333,28.0729675758459
2354357,11020.0,2003-01-15,0.0,26.0,1.5,3.81,,,,,0.0,821.0,228.458333333333,310.559380188698,19.91,100.0,74.0754166666667,28.5269401244213
2354358,11020.0,2003-01-16,0.0,25.0,2.0,5.49,,,,,0.0,840.0,232.25,316.657715357848,14.06,100.0,65.1370833333333,30.9323610590657
2354359,11020.0,2003-01-17,0.0,20.0,4.0,1.1,,,,,0.0,737.0,148.708333333333,237.198592115234,38.48,98.5,80.0154166666667,16.7397932508054
2354360,11020.0,2003-01-18,0.0,26.0,4.0,3.71,,,,,0.0,798.0,217.0,306.116630231596,21.95,100.0,71.7383333333333,28.0490360474011
2354361,11020.0,2003-01-19,0.0,26.0,4.5,4.42,,,,,0.0,800.0,222.5,305.878066072656,20.27,98.8,63.1483333333333,28.0932734741389
2354362,11020.0,2003-01-20,0.0,28.0,5.5,2.9,,,,,0.0,797.0,222.0,303.146542264557,19.87,92.3,57.3683333333333,25.5841016643347
2354363,11020.0,2003-01-21,0.0,29.0,6.0,3.77,,,,,0.0,764.0,218.916666666667,296.347903164751,17.18,87.0,48.4554166666667,24.8935577451305
2354364,11020.0,2003-01-22,0.0,29.0,7.0,4.11,,,,,0.0,701.0,175.333333333333,250.575800675281,19.13,89.6,50.8979166666667,24.4690546323606
2354365,11020.0,2003-01-23,0.0,26.0,8.0,3.59,,,,,0.0,753.0,167.458333333333,271.33229733983,30.16,97.0,74.4966666666667,21.410303018928
2354366,11020.0,2003-01-24,0.0,25.0,6.5,3.81,,,,,0.0,776.0,198.666666666667,284.862387320869,33.42,100.0,82.65,21.4692514196872
2354367,11020.0,2003-01-25,0.0,26.0,6.0,3.73,,,,,0.0,789.0,205.083333333333,284.560059629302,28.07,100.0,75.6070833333333,27.7403041391381
2354368,11020.0,2003-01-26,0.0,26.0,6.5,3.12,,,,,0.0,766.0,188.25,271.022740903704,25.82,94.6,64.6495833333333,25.8829251218312
2354369,11020.0,2003-01-27,3.3,14.0,7.0,0.44,,,,,0.0,266.0,59.3333333333333,79.7461552387469,72.0,99.1,89.5958333333333,6.74694643760302
2354370,11020.0,2003-01-28,0.0,25.0,8.5,3.16,,,,,0.0,796.0,195.0,291.83095166179,52.99,100.0,87.7029166666667,17.1719810913432
2354371,11020.0,2003-01-29,0.0,26.0,8.0,3.57,,,,,0.0,775.0,210.208333333333,291.893068444246,32.17,100.0,76.8229166666667,25.7948856540555
2354372,11020.0,2003-01-30,0.0,21.5,8.5,2.86,,,,,0.0,578.0,147.25,199.671088238285,26.61,76.0,58.0429166666667,15.7590455678682
2354373,11020.0,2003-01-31,0.0,26.0,9.0,3.9,,,,,0.0,828.0,175.541666666667,263.682117440624,19.33,99.5,69.6658333333333,29.1373687924103
2354374,11020.0,2003-02-01,0.0,27.0,10.0,4.89,,,,,0.0,810.0,214.958333333333,301.429417676145,23.54,96.3,60.5008333333333,27.5412196876619
2354375,11020.0,2003-02-02,1.5,27.5,9.5,3.59,,,,,0.0,809.0,199.833333333333,286.998358829828,33.04,100.0,73.5304166666667,24.0392260020027
2354376,11020.0,2003-02-03,0.0,26.0,10.0,4.27,,,,,0.0,851.0,219.291666666667,310.266432373808,37.38,99.9,67.7145833333333,20.3923794332411
2354377,11020.0,2003-02-04,0.0,29.0,8.0,4.11,,,,,0.0,839.0,236.541666666667,320.029887078048,24.17,97.0,66.0429166666667,23.4671176939632
2354378,11020.0,2003-02-05,0.0,28.0,8.5,5.71,,,,,0.0,843.0,227.791666666667,324.432344279193,24.67,100.0,80.0679166666667,29.3409323788853
2354379,11020.0,2003-02-06,0.0,28.5,9.0,4.18,,,,,0.0,853.0,240.75,330.856760021877,26.22,73.5,50.0945833333333,15.9929723640176
2354380,11020.0,2003-02-07,0.0,28.0,9.5,5.21,,,,,0.0,869.0,235.791666666667,326.078008693661,16.57,99.8,58.3375,28.5803306108605
2354381,11020.0,2003-02-08,0.0,28.0,10.0,5.8,,,,,0.0,860.0,224.208333333333,323.847653281959,16.74,100.0,71.92625,34.0423568402531
2354382,11020.0,2003-02-09,0.0,29.0,9.0,5.73,,,,,0.0,869.0,247.708333333333,326.998268731844,21.88,69.53,42.0733333333333,16.4082650612074
2354383,11020.0,2003-02-10,0.0,33.0,9.5,5.21,,,,,0.0,835.0,237.5,322.865566316762,24.43,81.6,49.7945833333333,19.5027282325959
2354384,11020.0,2003-02-11,0.0,31.0,9.5,4.63,,,,,0.0,862.0,239.083333333333,333.623833559356,22.38,100.0,72.6583333333333,29.7432799376477
2354385,11020.0,2003-02-12,0.0,32.0,10.0,7.83,,,,,0.0,876.0,245.583333333333,340.17922599286,24.57,100.0,70.0004166666667,27.5598263828643
2354386,11020.0,2003-02-13,0.0,32.0,9.5,6.1,,,,,0.0,868.0,244.375,334.09043458061,23.56,100.0,74.23375,28.5008486239026
2354387,11020.0,2003-02-14,0.0,25.0,10.0,4.97,,,,,0.0,876.0,251.125,336.805622242137,36.2,96.5,63.485,20.9817040382288
2354388,11020.0,2003-02-15,0.0,26.0,8.0,6.03,,,,,0.0,903.0,265.916666666667,349.000051908139,18.62,76.7,51.44625,18.4119535398114
2354389,11020.0,2003-02-16,0.0,29.0,7.0,3.44,,,,,0.0,866.0,239.541666666667,325.850189526556,24.11,97.1,61.1775,23.2246806970141
2354390,11020.0,2003-02-17,0.0,30.0,6.5,6.08,,,,,0.0,889.0,250.666666666667,345.650070178631,19.09,93.5,70.9741666666667,25.2173204652928
2354391,11020.0,2003-02-18,0.0,30.0,7.0,5.3,,,,,0.0,899.0,264.875,347.67617523507,16.94,97.4,61.41875,29.1413115267656
2354392,11020.0,2003-02-19,0.0,29.0,9.0,6.83,,,,,0.0,885.0,260.875,341.040519395519,17.58,74.2,44.03,16.3047675076421
2354393,11020.0,2003-02-20,0.0,27.0,9.5,6.2,,,,,0.0,912.0,267.875,353.067466455868,19.8,77.1,44.7758333333333,18.6459147913369
2354394,11020.0,2003-02-21,0.0,26.0,6.5,7.18,,,,,0.0,933.0,273.958333333333,360.963261910787,14.02,37.62,24.5966666666667,8.61125889229588
2354395,11020.0,2003-02-22,0.0,28.0,6.5,4.6,,,,,0.0,934.0,278.0,362.595354774917,14.39,79.6,41.9808333333333,20.0054694514029
2354396,11020.0,2003-02-23,0.0,27.0,5.5,5.86,,,,,0.0,925.0,274.541666666667,359.457680785044,13.95,88.3,53.65875,27.4852716784668
2354397,11020.0,2003-02-24,0.0,30.0,6.0,6.49,,,,,0.0,930.0,275.5,359.20407182741,12.0,77.3,43.2320833333333,26.27777437124
2354398,11020.0,2003-02-25,0.0,32.0,6.0,5.27,,,,,0.0,938.0,272.916666666667,355.403006601589,10.08,76.6,34.4045833333333,21.5693081018551
2354399,11020.0,2003-02-26,0.0,28.5,9.0,5.12,,,,,0.0,941.0,249.5,344.062052037382,12.5,57.99,26.5308333333333,11.207290684762
2354400,11020.0,2003-02-27,0.0,29.0,9.0,8.66,,,,,0.0,861.0,227.125,302.135919960595,22.12,57.72,33.1845833333333,9.2462048520821
2354401,11020.0,2003-02-28,0.0,28.0,10.0,6.4,,,,,0.0,937.0,276.208333333333,362.193916253455,22.55,71.7,41.2770833333333,16.6607224852911
2354402,11020.0,2003-03-01,0.0,28.0,10.5,5.9,,,,,0.0,826.0,216.458333333333,292.122960883533,18.55,63.28,36.9833333333333,13.4014842353429
2354403,11020.0,2003-03-02,0.0,34.0,8.5,7.3,,,,,0.0,942.0,277.791666666667,368.214845031334,13.51,74.0,39.2841666666667,20.3125951324417
2354404,11020.0,2003-03-03,0.0,32.5,9.0,7.83,,,,,0.0,906.0,268.125,342.508433726694,13.17,46.21,26.96125,7.79849389723538
2354405,11020.0,2003-03-04,0.0,32.0,10.0,6.11,,,,,0.0,955.0,285.958333333333,369.45923810779,10.82,64.17,34.44875,16.6333275482114
2354406,11020.0,2003-03-05,0.0,35.0,9.0,9.39,,,,,0.0,946.0,281.041666666667,365.68595212246,17.54,69.94,35.3366666666667,14.5769471565824
2354407,11020.0,2003-03-06,0.0,32.0,10.0,8.11,,,,,0.0,953.0,289.125,372.712304541347,13.71,56.43,33.43625,11.3766797374201
2354408,11020.0,2003-03-07,0.0,33.0,10.0,5.61,,,,,0.0,961.0,286.583333333333,371.209411971507,11.86,70.8,34.33125,19.0691278641683
2354409,11020.0,2003-03-08,0.0,35.0,10.0,7.5,,,,,0.0,905.0,270.208333333333,351.403394995684,15.39,99.1,61.9595833333333,29.6255962301648
2354410,11020.0,2003-03-09,0.0,37.0,11.0,8.7,,,,,0.0,865.0,254.666666666667,323.284054215708,17.61,77.3,45.7266666666667,16.501898090211
2354411,11020.0,2003-03-10,0.0,35.5,12.5,6.82,,,,,0.0,902.0,261.333333333333,346.873823277806,27.89,100.0,73.5008333333333,25.8147894780705
2354412,11020.0,2003-03-11,0.0,32.0,13.0,5.42,,,,,0.0,661.0,157.208333333333,223.350763163677,28.26,100.0,72.42375,26.2466494445523
2354413,11020.0,2003-03-12,0.0,32.0,10.0,6.46,,,,,0.0,846.0,240.541666666667,320.840876064169,15.62,100.0,59.1008333333333,28.2368815122391
2354414,11020.0,2003-03-13,0.0,33.0,11.0,7.0,,,,,0.0,812.0,250.875,324.895744147592,13.07,82.0,45.6670833333333,23.8602748770869
2354415,11020.0,2003-03-14,0.0,30.0,11.5,5.21,,,,,0.0,851.0,180.458333333333,257.62088410596,15.32,100.0,69.79875,28.5601320348458
2354416,11020.0,2003-03-15,0.0,29.0,11.5,8.79,,,,,0.0,905.0,262.541666666667,350.162195854717,11.73,99.4,61.1604166666667,34.3202076966411
2354417,11020.0,2003-03-16,0.0,30.0,7.0,6.31,,,,,0.0,967.0,289.875,372.81377942672,10.22,34.46,20.9466666666667,7.74935490536311
2354418,11020.0,2003-03-17,0.0,26.0,6.0,6.69,,,,,0.0,961.0,290.125,370.980992422968,13.85,33.15,22.7125,6.05558186627267
2354419,11020.0,2003-03-18,0.0,26.5,6.5,7.12,,,,,0.0,985.0,299.083333333333,383.084043074064,11.53,38.51,25.1116666666667,8.89508054887725
2354420,11020.0,2003-03-19,0.0,26.0,6.0,7.11,,,,,0.0,993.0,303.75,385.937396365063,10.29,40.41,23.07375,11.1934351150088
2354421,11020.0,2003-03-20,0.0,29.0,5.5,8.87,,,,,0.0,998.0,305.291666666667,389.061465934834,7.53,46.69,25.70625,13.7545109794063
2354422,11020.0,2003-03-21,0.0,30.0,6.0,6.12,,,,,0.0,999.0,304.125,386.833444948126,7.43,91.3,35.62375,30.2657139656051
2354423,11020.0,2003-03-22,0.0,31.0,5.0,7.1,,,,,0.0,1007.0,309.291666666667,392.996125566328,5.75,79.3,38.1670833333333,29.4495074852397
2354424,11020.0,2003-03-23,0.0,31.0,5.5,6.2,,,,,0.0,973.0,269.375,350.215934941511,7.33,100.0,65.0408333333333,28.962537409357
2354425,11020.0,2003-03-24,0.0,31.0,9.0,7.59,,,,,0.0,969.0,293.291666666667,376.995730475958,11.36,100.0,64.9179166666667,34.1649342199516
2354426,11020.0,2003-03-25,0.0,30.5,10.0,6.61,,,,,0.0,980.0,294.375,372.836811545585,9.08,45.38,27.7829166666667,11.452277342982
2354427,11020.0,2003-03-26,0.0,31.0,10.0,7.03,,,,,0.0,985.0,302.416666666667,384.001236033639,12.94,78.8,37.6316666666667,18.8200648399444
2354428,11020.0,2003-03-27,0.0,31.0,9.0,7.9,,,,,0.0,935.0,284.458333333333,358.270116600974,18.58,100.0,67.1891666666667,33.5120711433782
2354429,11020.0,2003-03-28,0.0,26.0,11.5,6.8,,,,,0.0,847.0,266.375,338.228609658178,17.85,51.1,34.5804166666667,12.1088417135962
2354430,11020.0,2003-03-29,0.0,26.0,12.0,5.91,,,,,0.0,914.0,241.125,331.036358504884,16.64,58.7,32.2825,11.7539407822672
2354431,11020.0,2003-03-30,0.0,21.0,9.5,4.12,,,,,0.0,818.0,198.875,284.705234676453,21.18,94.4,68.11875,22.8354625646926
2354432,11020.0,2003-03-31,0.0,28.0,9.5,7.44,,,,,0.0,1008.0,275.125,380.528729704388,13.29,60.94,44.6045833333333,17.8874495664629
2354433,11020.0,2003-04-01,0.0,30.0,9.0,6.76,,,,,0.0,1012.0,261.041666666667,351.352353698215,11.96,76.6,39.7041666666667,21.2721405714788
2354434,11020.0,2003-04-02,0.0,27.0,10.0,4.21,,,,,0.0,891.0,198.083333333333,287.268835862805,12.81,58.27,31.7166666666667,13.6015474396711
2354435,11020.0,2003-04-03,0.0,30.0,12.5,6.39,,,,,0.0,939.0,239.125,317.220717633089,22.28,75.9,43.2058333333333,18.0844287853599
2354436,11020.0,2003-04-04,0.0,32.0,13.0,9.97,,,,,0.0,942.0,298.875,376.374618247391,13.51,61.79,36.1583333333333,14.1456374183355
2354437,11020.0,2003-04-05,0.0,32.0,13.5,7.81,,,,,0.0,993.0,287.0,384.173081464252,16.3,66.98,36.6108333333333,17.0415586439296
2354438,11020.0,2003-04-06,0.0,35.0,12.5,7.14,,,,,0.0,1022.0,295.875,368.497927845038,13.94,67.0,28.9495833333333,16.2031240893114
2354439,11020.0,2003-04-07,0.0,33.0,13.0,5.89,,,,,0.0,858.0,220.25,289.708586716706,17.1,62.05,29.40875,13.4882681108597
2354440,11020.0,2003-04-08,0.0,34.0,12.5,10.94,,,,,0.0,1035.0,279.708333333333,364.616711101525,24.07,98.7,68.5308333333333,21.2282215595115
2354441,11020.0,2003-04-09,3.8,32.5,14.0,6.88,,,,,0.0,1002.0,274.083333333333,368.244001889421,48.92,98.2,81.5508333333333,18.1237926534412
2354442,11020.0,2003-04-10,0.0,26.0,14.0,4.62,,,,,0.0,948.0,205.708333333333,289.930498293263,37.71,89.5,68.1258333333333,15.0264494104249
2354443,11020.0,2003-04-11,0.0,28.0,14.5,7.7,,,,,0.0,972.0,261.333333333333,334.46916627457,21.71,98.2,63.2079166666667,28.0868972978298
2354444,11020.0,2003-04-12,0.0,33.0,12.0,7.61,,,,,0.0,1038.0,326.166666666667,406.593661776843,15.46,81.2,42.1929166666667,22.1030038248133
2354445,11020.0,2003-04-13,0.0,33.0,11.0,7.14,,,,,0.0,1045.0,320.25,400.074802788287,15.15,92.9,55.9229166666667,27.1833370442688
2354446,11020.0,2003-04-14,0.0,33.0,11.0,6.17,,,,,0.0,1038.0,319.0,401.345562912517,13.64,100.0,61.3595833333333,32.7960802906008
2354447,11020.0,2003-04-15,0.0,35.0,12.0,7.9,,,,,0.0,1024.0,321.166666666667,401.707947845594,16.67,100.0,63.3895833333333,33.1932023527037
2354448,11020.0,2003-04-16,0.0,35.0,13.0,8.12,,,,,0.0,1045.0,331.083333333333,409.685342317912,10.98,63.71,32.3125,17.6058963072775
2354449,11020.0,2003-04-17,0.0,37.0,12.0,7.68,,,,,0.0,1019.0,325.791666666667,402.157116080883,12.53,99.7,54.5183333333333,32.7296903725663
2354450,11020.0,2003-04-18,0.0,37.0,13.0,8.89,,,,,0.0,1001.0,317.583333333333,388.883006511757,15.25,81.6,45.8425,24.7572556338892
2354451,11020.0,2003-04-19,0.0,34.0,14.0,7.51,,,,,0.0,1020.0,293.0,373.536448369995,18.58,66.42,35.3045833333333,16.0713709756272
2354452,11020.0,2003-04-20,0.0,37.0,15.0,12.39,,,,,0.0,1032.0,321.125,397.070611670234,12.5,67.9,34.07875,19.0164817100965
2354453,11020.0,2003-04-21,0.0,34.0,15.0,4.24,,,,,0.0,1029.0,281.875,366.099572164637,36.32,97.5,68.6133333333333,19.0313495755468
2354454,11020.0,2003-04-22,0.0,34.0,14.5,8.53,,,,,0.0,910.0,278.666666666667,337.989923527014,24.36,100.0,67.37375,29.7140448145171
2354455,11020.0,2003-04-23,0.0,33.0,14.5,7.2,,,,,0.0,1044.0,314.5,393.47614700369,21.54,93.2,56.3195833333333,25.2802749158082
2354456,11020.0,2003-04-24,0.0,34.0,14.0,11.77,,,,,0.0,1040.0,325.833333333333,405.31787489592,17.74,57.09,34.8504166666667,13.0635248852496
2354457,11020.0,2003-04-25,0.0,34.0,14.0,10.12,,,,,0.0,1049.0,332.416666666667,411.494298831727,12.9,45.21,28.3529166666667,9.637559892857
2354458,11020.0,2003-04-26,0.0,35.0,15.0,9.72,,,,,0.0,1046.0,321.583333333333,404.889884833617,14.82,71.8,30.7929166666667,17.7138954248688
2354459,11020.0,2003-04-27,0.0,36.0,14.0,10.11,,,,,0.0,1062.0,341.666666666667,418.720999428401,10.88,57.51,28.2933333333333,14.159939408697
2354460,11020.0,2003-04-28,0.0,35.0,15.0,8.41,,,,,0.0,915.0,296.5,355.833375759425,12.63,82.0,44.7170833333333,24.7548258763148
2354461,11020.0,2003-04-29,0.0,34.5,15.0,11.67,,,,,0.0,984.0,316.291666666667,390.877549953909,13.91,69.8,30.8041666666667,16.079202045058
2354462,11020.0,2003-04-30,0.0,37.0,14.0,9.73,,,,,0.0,1056.0,324.666666666667,399.866898144725,13.0,100.0,55.3008333333333,38.0543424839276
2354463,11020.0,2003-05-01,0.0,37.0,14.0,10.38,,,,,0.0,1030.0,330.208333333333,405.719005263352,14.95,52.85,28.7625,11.3920331620487
2354464,11020.0,2003-05-02,0.0,38.0,14.0,10.42,,,,,0.0,1032.0,331.666666666667,404.173194329476,12.53,72.4,32.735,18.9744858439821
2354465,11020.0,2003-05-03,0.0,37.5,14.0,9.58,,,,,0.0,1019.0,301.791666666667,374.774712520639,15.79,76.0,38.9854166666667,20.0962685221534
2354466,11020.0,2003-05-04,0.0,40.0,16.0,9.79,,,,,0.0,899.0,214.708333333333,290.593916445892,21.27,98.1,54.5366666666667,26.8182871849832
2354467,11020.0,2003-05-05,0.0,38.0,16.0,8.22,,,,,0.0,1019.0,325.166666666667,404.656769928881,11.86,75.2,37.0875,20.2900749457548
2354468,11020.0,2003-05-06,0.0,36.0,14.5,10.11,,,,,0.0,992.0,316.833333333333,391.610239536896,13.57,60.68,29.37625,14.4834765861563
2354469,11020.0,2003-05-07,0.0,38.0,15.0,8.4,,,,,0.0,1006.0,282.208333333333,363.382416741787,14.14,62.55,29.6920833333333,15.2236092330206
2354470,11020.0,2003-05-08,0.0,38.0,15.0,8.86,,,,,0.0,1049.0,325.208333333333,401.494055310008,9.91,75.1,35.0325,19.3741713427282
2354471,11020.0,2003-05-09,0.0,37.0,15.5,8.12,,,,,0.0,1018.0,326.25,398.33907885008,14.04,82.6,48.8404166666667,23.5944227896205
2354472,11020.0,2003-05-10,0.0,37.5,15.0,8.79,,,,,0.0,1021.0,327.75,400.602508186378,13.44,70.5,37.84625,18.4057674827874
2354473,11020.0,2003-05-11,0.0,39.5,15.0,10.4,,,,,0.0,1028.0,315.833333333333,387.956594016109,17.44,56.22,35.3916666666667,11.7093640218887
2354474,11020.0,2003-05-12,0.0,34.5,15.5,7.36,,,,,0.0,1065.0,316.708333333333,391.876919360577,32.83,92.6,63.33125,20.0451235124764
2354475,11020.0,2003-05-13,0.0,35.0,15.5,8.49,,,,,0.0,1050.0,331.541666666667,405.400819283043,23.52,90.9,59.63625,23.7561901887194
2354476,11020.0,2003-05-14,0.0,36.0,14.5,9.82,,,,,0.0,1071.0,346.75,416.872543340653,13.51,97.2,57.3004166666667,29.8575374620397
2354477,11020.0,2003-05-15,0.0,39.0,15.0,11.41,,,,,0.0,1060.0,346.916666666667,414.564403835564,9.37,89.3,42.7333333333333,27.1570168155274
2354478,11020.0,2003-05-16,0.0,38.0,15.5,10.3,,,,,0.0,1046.0,334.5,402.124142631298,12.23,86.8,47.2120833333333,26.304832417533
2354479,11020.0,2003-05-17,3.9,39.0,15.5,11.52,,,,,0.0,1017.0,329.333333333333,398.736010158477,14.21,81.3,47.9333333333333,23.5808038485741
2354480,11020.0,2003-05-18,0.0,35.0,16.0,7.6,,,,,0.0,1063.0,339.416666666667,411.892864570458,14.52,73.8,44.2466666666667,20.982927152427
2354481,11020.0,2003-05-19,0.0,37.5,16.0,10.28,,,,,0.0,1036.0,334.208333333333,397.608500824034,11.86,85.5,45.37875,23.4952935735797
2354482,11020.0,2003-05-20,0.0,37.0,16.5,12.15,,,,,0.0,1056.0,341.875,409.054085134493,18.41,96.7,50.06875,27.7201807373021
2354483,11020.0,2003-05-21,0.0,34.0,15.0,8.33,,,,,0.0,1049.0,339.083333333333,404.937560046277,26.58,90.0,56.7804166666667,22.607166135728
2354484,11020.0,2003-05-22,0.0,36.5,14.5,10.89,,,,,0.0,1031.0,335.708333333333,400.368034945095,33.94,93.2,61.5245833333333,20.5710630401409
2354485,11020.0,2003-05-23,0.0,33.0,15.5,7.83,,,,,0.0,1077.0,316.208333333333,382.012517341771,32.69,92.2,65.62875,20.0144924258702
2354486,11020.0,2003-05-24,0.0,31.5,16.5,5.91,,,,,0.0,954.0,242.833333333333,312.666743920141,29.37,97.8,67.515,22.5815732882789
2354487,11020.0,2003-05-25,5.6,31.5,16.0,5.69,,,,,0.0,1105.0,237.166666666667,366.345959877874,36.69,87.6,64.56625,16.0136023192513
2354488,11020.0,2003-05-26,0.0,32.0,14.5,7.99,,,,,0.0,1009.0,278.625,357.914467861175,34.24,99.9,76.4504166666667,23.598239337265
2354489,11020.0,2003-05-27,0.0,32.0,13.0,7.42,,,,,0.0,1026.0,287.958333333333,394.470749361026,46.79,100.0,81.5045833333333,18.9089612937926
2354490,11020.0,2003-05-28,0.0,29.0,13.5,6.14,,,,,0.0,949.0,291.708333333333,348.579911512618,49.04,97.5,75.8941666666667,18.1479863337786
2354491,11020.0,2003-05-29,6.7,30.5,14.5,5.35,,,,,0.0,1007.0,273.625,344.354444861181,52.44,100.0,74.90375,17.8219256297453
2354492,11020.0,2003-05-30,0.0,31.0,14.5,5.41,,,,,0.0,998.0,302.541666666667,367.274210930325,31.79,100.0,70.0679166666667,26.0228013696295
2354493,11020.0,2003-05-31,0.0,30.0,14.5,7.3,,,,,0.0,1015.0,311.333333333333,399.35901540895,31.89,100.0,66.69375,27.5244362280849
2354494,11020.0,2003-06-01,0.0,24.0,16.0,7.03,,,,,0.0,993.0,289.375,372.906657221348,26.92,100.0,64.02,26.6626822748004
2354495,11020.0,2003-06-02,17.0,28.0,17.0,6.19,,,,,0.0,1005.0,228.5,336.739352176647,42.32,99.6,75.2908333333333,19.8675954031043
2354496,11020.0,2003-06-03,0.0,29.0,17.0,5.17,,,,,0.0,774.0,193.166666666667,263.770431587223,31.69,100.0,74.9983333333333,25.5506473442483
2354497,11020.0,2003-06-04,0.0,24.0,15.0,7.5,,,,,0.0,1016.0,315.666666666667,384.141580180001,31.85,100.0,67.585,24.0673672265454
2354498,11020.0,2003-06-05,0.0,33.0,15.0,7.62,,,,,0.0,1006.0,295.916666666667,380.401608905603,51.82,100.0,78.5579166666667,18.3946993733584
2354499,11020.0,2003-06-06,0.0,34.5,15.5,7.71,,,,,0.0,1016.0,327.458333333333,400.979233894341,33.23,100.0,72.9183333333333,23.5181494515021
2354500,11020.0,2003-06-07,0.0,35.0,16.5,8.67,,,,,0.0,912.0,263.833333333333,317.286822191266,47.58,99.4,78.235,18.1993932053648
2354501,11020.0,2003-06-08,0.0,33.0,18.0,6.22,,,,,0.0,922.0,284.25,350.52621932572,40.49,100.0,73.7008333333333,22.6189816240728
2354502,11020.0,2003-06-09,3.8,29.0,17.0,6.49,,,,,0.0,1066.0,262.0,346.821216942878,45.75,98.4,73.83625,19.1142109237899
2354503,11020.0,2003-06-10,15.2,29.0,18.0,5.2,,,,,0.0,893.0,187.083333333333,265.114235700414,63.46,100.0,88.7175,12.9755252050862
2354504,11020.0,2003-06-11,35.3,30.0,16.0,4.48,,,,,0.0,920.0,263.083333333333,337.307744489737,67.58,100.0,89.745,12.5725473881027
2354505,11020.0,2003-06-12,0.5,29.0,17.0,7.16,,,,,0.0,985.0,257.833333333333,334.763338425257,47.29,98.0,78.18,17.0367745467422
2354506,11020.0,2003-06-13,0.0,29.0,17.0,7.18,,,,,0.0,999.0,320.625,389.595198222797,35.41,100.0,76.8029166666667,21.3743787052684
2354507,11020.0,2003-06-14,49.5,32.5,15.5,7.62,,,,,0.0,1015.0,284.625,365.034341743587,42.34,100.0,76.0795833333333,19.1763956986904
2354508,11020.0,2003-06-15,0.9,31.5,16.0,6.7,,,,,0.0,1061.0,330.708333333333,407.537299351015,35.15,100.0,72.57875,23.0326460773852
2354509,11020.0,2003-06-16,0.0,29.0,17.0,7.29,,,,,0.0,1002.0,297.541666666667,364.293357559974,51.66,92.6,72.7745833333333,13.8907097446511
2354510,11020.0,2003-06-17,0.0,29.0,16.0,8.12,,,,,0.0,820.0,197.791666666667,273.97778062347,52.5,95.5,76.2929166666667,14.5141129157756
2354511,11020.0,2003-06-18,0.0,30.0,16.0,6.42,,,,,0.0,806.0,201.583333333333,258.711509074367,49.04,91.4,71.75125,14.1073829922954
2354512,11020.0,2003-06-19,0.0,32.0,16.0,5.07,,,,,0.0,1023.0,341.083333333333,405.144302436924,36.22,98.1,68.7070833333333,22.0282996796249
2354513,11020.0,2003-06-20,0.0,33.0,14.5,7.11,,,,,0.0,987.0,318.0,370.372785177313,38.61,98.8,66.85375,20.8806887718522
2354514,11020.0,2003-06-21,0.0,34.0,17.5,6.13,,,,,0.0,881.0,267.041666666667,308.817869381413,37.23,94.9,63.8208333333333,18.3351159673516
2354515,11020.0,2003-06-22,9.2,32.0,18.0,4.09,,,,,0.0,717.0,199.625,225.244758178646,50.25,94.1,70.8625,16.2766507210683
